Time_us	Amplitude_V
2265900.00	2.9053
2265950.00	3.0031
2266000.00	2.9887
2266050.00	3.0136
2266100.00	2.8536
2266150.00	2.5851
2266200.00	2.7037
2266250.00	2.7336
2266300.00	2.7555
2266350.00	2.9536
2266400.00	2.9952
2266450.00	2.9221
2266500.00	3.3214
2266550.00	3.0786
2266600.00	3.1692
2266650.00	3.1308
2266700.00	3.1062
2266750.00	3.1468
2266800.00	3.3645
2266850.00	3.2448
2266900.00	2.9239
2266950.00	2.8830
2267000.00	2.7849
2267050.00	2.2484
2267100.00	2.5087
2267150.00	2.2381
2267200.00	2.0486
2267250.00	1.9685
2267300.00	1.4927
2267350.00	1.6690
2267400.00	1.8480
2267450.00	1.7387
2267500.00	1.9055
2267550.00	2.0922
2267600.00	2.1194
2267650.00	2.1242
2267700.00	2.3372
2267750.00	2.1645
2267800.00	2.4977
2267850.00	2.5759
2267900.00	2.5235
2267950.00	2.6392
2268000.00	2.5077
2268050.00	2.4537
2268100.00	2.6136
2268150.00	2.2410
2268200.00	2.4980
2268250.00	2.4827
2268300.00	2.4441
2268350.00	2.3360
2268400.00	2.4901
2268450.00	2.4344
2268500.00	2.5556
2268550.00	2.7316
2268600.00	2.6931
2268650.00	2.8347
2268700.00	2.7652
2268750.00	2.9746
2268800.00	3.0510
2268850.00	3.0360
2268900.00	2.5272
2268950.00	2.3947
2269000.00	2.3143
2269050.00	2.2292
2269100.00	1.9295
2269150.00	1.8923
2269200.00	1.6870
2269250.00	1.2913
2269300.00	1.4312
2269350.00	1.2415
2269400.00	1.3324
2269450.00	1.4020
2269500.00	1.6261
2269550.00	1.6448
2269600.00	1.7186
2269650.00	2.1559
2269700.00	1.9201
2269750.00	2.1690
2269800.00	2.2989
2269850.00	2.2968
2269900.00	2.1993
2269950.00	2.1987
2270000.00	2.3729
2270050.00	2.3972
2270100.00	2.2348
2270150.00	2.0572
2270200.00	2.2036
2270250.00	2.3906
2270300.00	2.1179
2270350.00	2.2548
2270400.00	2.3768
2270450.00	2.5951
2270500.00	2.5057
2270550.00	2.7330
2270600.00	2.9380
2270650.00	2.6697
2270700.00	2.7378
2270750.00	2.8956
2270800.00	2.9960
2270850.00	2.8487
2270900.00	2.8289
2270950.00	2.3555
2271000.00	2.4368
2271050.00	1.8766
2271100.00	2.2002
2271150.00	2.0186
2271200.00	1.6955
2271250.00	1.3505
2271300.00	1.5359
2271350.00	1.6726
2271400.00	1.6104
2271450.00	1.8457
2271500.00	1.6856
2271550.00	2.0875
2271600.00	1.7386
2271650.00	2.0311
2271700.00	2.1006
2271750.00	2.4621
2271800.00	2.3232
2271850.00	2.6573
2271900.00	2.6592
2271950.00	2.6137
2272000.00	2.5736
2272050.00	2.4432
2272100.00	2.6197
2272150.00	2.4690
2272200.00	2.6170
2272250.00	2.7188
2272300.00	2.5392
2272350.00	2.7963
2272400.00	2.7444
2272450.00	2.8943
2272500.00	2.7749
2272550.00	2.9625
2272600.00	3.0628
2272650.00	3.3895
2272700.00	3.2381
2272750.00	3.3716
2272800.00	3.2625
2272850.00	3.1627
2272900.00	2.9238
2272950.00	2.7333
2273000.00	2.7595
2273050.00	2.5914
2273100.00	2.3438
2273150.00	2.3028
2273200.00	2.3807
2273250.00	2.2172
2273300.00	1.9692
2273350.00	1.9506
2273400.00	2.0416
2273450.00	2.0560
2273500.00	2.1992
2273550.00	2.2756
2273600.00	2.3886
2273650.00	2.4371
2273700.00	2.6879
2273750.00	2.4870
2273800.00	2.8809
2273850.00	2.6645
2273900.00	2.9799
2273950.00	2.8406
2274000.00	3.1009
2274050.00	2.9347
2274100.00	2.8960
2274150.00	2.9205
2274200.00	2.7563
2274250.00	3.0015
2274300.00	2.9797
2274350.00	2.8839
2274400.00	2.8984
2274450.00	3.0674
2274500.00	3.2013
2274550.00	3.1862
2274600.00	3.3536
2274650.00	3.4091
2274700.00	3.4981
2274750.00	3.5047
2274800.00	3.5515
2274850.00	3.4198
2274900.00	3.3482
2274950.00	3.1806
2275000.00	2.9538
2275050.00	2.8725
2275100.00	2.2736
2275150.00	2.3841
2275200.00	2.2063
2275250.00	2.1698
2275300.00	2.0003
2275350.00	2.1070
2275400.00	2.1368
2275450.00	1.9327
2275500.00	2.2086
2275550.00	2.1358
2275600.00	2.4691
2275650.00	2.4807
2275700.00	2.5578
2275750.00	2.5502
2275800.00	2.8221
2275850.00	2.7448
2275900.00	2.7283
2275950.00	2.9258
2276000.00	2.9965
2276050.00	2.8913
2276100.00	2.6313
2276150.00	2.7500
2276200.00	2.8238
2276250.00	2.7203
2276300.00	2.7931
2276350.00	2.7429
2276400.00	2.8127
2276450.00	2.8603
2276500.00	3.1032
2276550.00	3.2015
2276600.00	3.1347
2276650.00	3.3525
2276700.00	3.1221
2276750.00	3.2679
2276800.00	3.0804
2276850.00	3.0200
2276900.00	2.8660
2276950.00	2.7924
2277000.00	2.7625
2277050.00	2.4830
2277100.00	2.2260
2277150.00	2.0910
2277200.00	1.7045
2277250.00	1.8929
2277300.00	1.4679
2277350.00	1.6103
2277400.00	1.6875
2277450.00	1.7930
2277500.00	1.8451
2277550.00	1.9125
2277600.00	2.2099
2277650.00	2.3969
2277700.00	2.2690
2277750.00	2.3530
2277800.00	2.4197
2277850.00	2.4126
2277900.00	2.5505
2277950.00	2.6524
2278000.00	2.1755
2278050.00	2.4157
2278100.00	2.5723
2278150.00	2.4031
2278200.00	2.3806
2278250.00	2.1331
2278300.00	2.4269
2278350.00	2.5057
2278400.00	2.4730
2278450.00	2.4523
2278500.00	2.6761
2278550.00	2.5913
2278600.00	2.6587
2278650.00	2.9590
2278700.00	3.0290
2278750.00	2.8071
2278800.00	2.7150
2278850.00	2.6670
2278900.00	2.6750
2278950.00	2.3579
2279000.00	2.4744
2279050.00	2.0747
2279100.00	1.9845
2279150.00	1.6738
2279200.00	1.6796
2279250.00	1.5697
2279300.00	1.2096
2279350.00	1.2949
2279400.00	1.3678
2279450.00	1.3748
2279500.00	1.6281
2279550.00	1.5631
2279600.00	1.8467
2279650.00	1.9490
2279700.00	2.0009
2279750.00	2.2117
2279800.00	2.0208
2279850.00	2.2558
2279900.00	2.2008
2279950.00	2.2864
2280000.00	2.2288
2280050.00	2.5785
2280100.00	2.8470
2280150.00	3.1266
2280200.00	3.3860
2280250.00	3.6785
2280300.00	3.6923
2280350.00	4.1228
2280400.00	4.0772
2280450.00	4.0912
2280500.00	4.7927
2280550.00	4.5243
2280600.00	4.6061
2280650.00	4.3926
2280700.00	4.4453
2280750.00	4.3326
2280800.00	4.0698
2280850.00	3.5586
2280900.00	3.2521
2280950.00	2.9036
2281000.00	2.4107
2281050.00	1.9075
2281100.00	1.5009
2281150.00	0.9416
2281200.00	0.7132
2281250.00	0.1650
2281300.00	0.0130
2281350.00	0.0000
2281400.00	0.0000
2281450.00	0.0000
2281500.00	0.0000
2281550.00	0.0000
2281600.00	0.0150
2281650.00	0.3464
2281700.00	0.4371
2281750.00	0.9496
2281800.00	1.2537
2281850.00	1.7400
2281900.00	1.8697
2281950.00	2.4088
2282000.00	2.6205
2282050.00	2.8654
2282100.00	3.3055
2282150.00	3.6560
2282200.00	3.6628
2282250.00	3.8522
2282300.00	4.2336
2282350.00	4.2368
2282400.00	4.4553
2282450.00	4.9426
2282500.00	4.9900
2282550.00	4.9051
2282600.00	5.0000
2282650.00	4.8319
2282700.00	4.9605
2282750.00	4.6027
2282800.00	4.6487
2282850.00	4.0376
2282900.00	3.6721
2282950.00	3.0460
2283000.00	3.0379
2283050.00	2.2258
2283100.00	1.8766
2283150.00	1.3657
2283200.00	0.8911
2283250.00	0.3443
2283300.00	0.3136
2283350.00	0.1216
2283400.00	0.0935
2283450.00	0.3012
2283500.00	0.1921
2283550.00	0.3631
2283600.00	0.4314
2283650.00	0.5686
2283700.00	0.9872
2283750.00	1.2504
2283800.00	1.6619
2283850.00	1.9396
2283900.00	2.1230
2283950.00	2.7915
2284000.00	2.9250
2284050.00	3.1916
2284100.00	3.3756
2284150.00	3.7170
2284200.00	3.9263
2284250.00	4.1321
2284300.00	4.5284
2284350.00	4.6701
2284400.00	5.0000
2284450.00	5.0000
2284500.00	5.0000
2284550.00	5.0000
2284600.00	5.0000
2284650.00	5.0000
2284700.00	5.0000
2284750.00	4.8007
2284800.00	4.6736
2284850.00	4.1794
2284900.00	3.9035
2284950.00	3.5705
2285000.00	3.0438
2285050.00	2.6046
2285100.00	1.9485
2285150.00	1.6282
2285200.00	1.0161
2285250.00	0.6863
2285300.00	0.4740
2285350.00	0.3611
2285400.00	0.0820
2285450.00	0.2069
2285500.00	0.2095
2285550.00	0.3546
2285600.00	0.4069
2285650.00	0.7085
2285700.00	1.0251
2285750.00	1.3817
2285800.00	1.5607
2285850.00	1.8207
2285900.00	2.0324
2285950.00	2.6801
2286000.00	2.9935
2286050.00	2.9156
2286100.00	3.4301
2286150.00	3.6291
2286200.00	4.0637
2286250.00	4.1256
2286300.00	4.4375
2286350.00	4.5264
2286400.00	4.6785
2286450.00	5.0000
2286500.00	5.0000
2286550.00	4.9436
2286600.00	5.0000
2286650.00	4.9270
2286700.00	4.6315
2286750.00	4.7039
2286800.00	4.4793
2286850.00	3.8820
2286900.00	3.4100
2286950.00	3.1245
2287000.00	2.6127
2287050.00	2.3438
2287100.00	1.6795
2287150.00	1.2920
2287200.00	0.8009
2287250.00	0.5983
2287300.00	0.0126
2287350.00	0.0000
2287400.00	0.0000
2287450.00	0.0000
2287500.00	0.0000
2287550.00	0.0477
2287600.00	0.1179
2287650.00	0.1944
2287700.00	0.6398
2287750.00	0.8694
2287800.00	1.3740
2287850.00	1.5267
2287900.00	1.8336
2287950.00	2.4478
2288000.00	2.5702
2288050.00	2.8780
2288100.00	2.9503
2288150.00	3.1319
2288200.00	3.6346
2288250.00	3.9185
2288300.00	3.8063
2288350.00	4.1045
2288400.00	4.2414
2288450.00	4.5641
2288500.00	4.7534
2288550.00	4.6470
2288600.00	4.6567
2288650.00	4.4099
2288700.00	4.4010
2288750.00	4.4913
2288800.00	4.0895
2288850.00	3.7915
2288900.00	3.2255
2288950.00	2.7777
2289000.00	2.3226
2289050.00	1.8566
2289100.00	1.4876
2289150.00	0.7743
2289200.00	0.4173
2289250.00	0.0000
2289300.00	0.0000
2289350.00	0.0000
2289400.00	0.0000
2289450.00	0.0000
2289500.00	0.0000
2289550.00	0.0000
2289600.00	0.0000
2289650.00	0.2051
2289700.00	0.4127
2289750.00	0.7420
2289800.00	1.0138
2289850.00	1.4551
2289900.00	1.5447
2289950.00	2.0367
2290000.00	2.1827
2290050.00	2.6325
2290100.00	3.1331
2290150.00	3.1939
2290200.00	3.5055
2290250.00	3.7180
2290300.00	3.5642
2290350.00	4.0458
2290400.00	4.3124
2290450.00	4.1759
2290500.00	4.5219
2290550.00	4.6275
2290600.00	4.5121
2290650.00	4.4999
2290700.00	4.6604
2290750.00	3.8781
2290800.00	4.0732
2290850.00	3.8431
2290900.00	3.3021
2290950.00	3.0284
2291000.00	2.3307
2291050.00	1.7835
2291100.00	1.4085
2291150.00	0.9089
2291200.00	0.4775
2291250.00	0.1785
2291300.00	0.0000
2291350.00	0.0000
2291400.00	0.0000
2291450.00	0.0000
2291500.00	0.0000
2291550.00	0.0000
2291600.00	0.0000
2291650.00	0.3516
2291700.00	0.7052
2291750.00	1.0365
2291800.00	1.3055
2291850.00	1.6796
2291900.00	1.9391
2291950.00	2.3207
2292000.00	2.6269
2292050.00	2.7818
2292100.00	3.0236
2292150.00	3.5875
2292200.00	3.7031
2292250.00	4.0672
2292300.00	4.0501
2292350.00	4.3589
2292400.00	4.4463
2292450.00	4.8634
2292500.00	4.8476
2292550.00	4.9416
2292600.00	5.0000
2292650.00	5.0000
2292700.00	4.9646
2292750.00	4.5540
2292800.00	4.2121
2292850.00	4.2178
2292900.00	3.4374
2292950.00	3.2028
2293000.00	2.6906
2293050.00	2.1889
2293100.00	1.7661
2293150.00	1.2385
2293200.00	0.8113
2293250.00	0.6422
2293300.00	0.4690
2293350.00	0.0000
2293400.00	0.0787
2293450.00	0.1087
2293500.00	0.1683
2293550.00	0.2334
2293600.00	0.3964
2293650.00	0.8172
2293700.00	1.0609
2293750.00	1.1112
2293800.00	1.6413
2293850.00	2.0056
2293900.00	2.1931
2293950.00	2.6103
2294000.00	3.0009
2294050.00	3.1319
2294100.00	3.5361
2294150.00	3.6553
2294200.00	3.8815
2294250.00	4.3493
2294300.00	4.6497
2294350.00	4.5843
2294400.00	5.0000
2294450.00	5.0000
2294500.00	4.9486
2294550.00	5.0000
2294600.00	5.0000
2294650.00	5.0000
2294700.00	5.0000
2294750.00	4.9325
2294800.00	4.7223
2294850.00	4.3462
2294900.00	4.1063
2294950.00	3.3657
2295000.00	2.9890
2295050.00	2.5319
2295100.00	2.0704
2295150.00	1.6453
2295200.00	1.0471
2295250.00	0.8195
2295300.00	0.3473
2295350.00	0.2498
2295400.00	0.2078
2295450.00	0.2405
2295500.00	0.2502
2295550.00	0.3250
2295600.00	0.4999
2295650.00	0.8205
2295700.00	1.2990
2295750.00	1.4438
2295800.00	1.7034
2295850.00	1.8115
2295900.00	2.1870
2295950.00	2.5517
2296000.00	2.9894
2296050.00	3.0444
2296100.00	3.4982
2296150.00	3.6888
2296200.00	3.9603
2296250.00	4.1249
2296300.00	4.3004
2296350.00	4.4605
2296400.00	4.8343
2296450.00	4.9056
2296500.00	4.9005
2296550.00	5.0000
2296600.00	5.0000
2296650.00	5.0000
2296700.00	5.0000
2296750.00	4.3924
2296800.00	4.3860
2296850.00	4.1784
2296900.00	3.6498
2296950.00	3.1068
2297000.00	2.6850
2297050.00	2.2977
2297100.00	1.9352
2297150.00	1.3317
2297200.00	0.7152
2297250.00	0.3821
2297300.00	0.0926
2297350.00	0.0000
2297400.00	0.0000
2297450.00	0.0000
2297500.00	0.0000
2297550.00	0.0436
2297600.00	0.1834
2297650.00	0.2962
2297700.00	0.6679
2297750.00	0.8350
2297800.00	1.1970
2297850.00	1.6604
2297900.00	1.9439
2297950.00	2.1254
2298000.00	2.5117
2298050.00	2.7400
2298100.00	2.8920
2298150.00	3.2439
2298200.00	3.5584
2298250.00	3.7761
2298300.00	3.7576
2298350.00	4.1865
2298400.00	4.3541
2298450.00	4.2785
2298500.00	4.5260
2298550.00	4.7502
2298600.00	4.8675
2298650.00	4.4479
2298700.00	4.6330
2298750.00	4.0848
2298800.00	4.1981
2298850.00	3.6517
2298900.00	3.1835
2298950.00	2.8530
2299000.00	2.2048
2299050.00	1.8796
2299100.00	1.3076
2299150.00	0.3978
2299200.00	0.3366
2299250.00	0.0985
2299300.00	0.0000
2299350.00	0.0000
2299400.00	0.0000
2299450.00	0.0000
2299500.00	0.0000
2299550.00	0.0000
2299600.00	0.0000
2299650.00	0.2407
2299700.00	0.4351
2299750.00	0.6730
2299800.00	0.9939
2299850.00	1.2306
2299900.00	1.7513
2299950.00	2.0226
2300000.00	2.3550
2300050.00	2.5808
2300100.00	2.8705
2300150.00	3.0744
2300200.00	3.4938
2300250.00	3.6825
2300300.00	3.8641
2300350.00	4.0455
2300400.00	4.0465
2300450.00	4.1884
2300500.00	4.5118
2300550.00	4.7892
2300600.00	4.5753
2300650.00	4.5364
2300700.00	4.3832
2300750.00	4.1529
2300800.00	3.9310
2300850.00	3.7369
2300900.00	3.2463
2300950.00	2.7949
2301000.00	2.3069
2301050.00	1.9205
2301100.00	1.4565
2301150.00	0.7304
2301200.00	0.4549
2301250.00	0.1894
2301300.00	0.0000
2301350.00	0.0000
2301400.00	0.0000
2301450.00	0.0000
2301500.00	0.0000
2301550.00	0.1014
2301600.00	0.0716
2301650.00	0.3376
2301700.00	0.6872
2301750.00	0.8810
2301800.00	1.1662
2301850.00	1.6223
2301900.00	1.7472
2301950.00	2.3136
2302000.00	2.6419
2302050.00	2.6769
2302100.00	3.1722
2302150.00	3.3993
2302200.00	3.8654
2302250.00	4.0981
2302300.00	4.2831
2302350.00	4.5529
2302400.00	4.5676
2302450.00	4.8170
2302500.00	4.8911
2302550.00	4.8885
2302600.00	5.0000
2302650.00	4.9878
2302700.00	4.8618
2302750.00	4.6911
2302800.00	4.4423
2302850.00	4.2078
2302900.00	3.6361
2302950.00	3.1095
2303000.00	2.8693
2303050.00	2.4027
2303100.00	1.8619
2303150.00	1.2285
2303200.00	0.9415
2303250.00	0.6458
2303300.00	0.2128
2303350.00	0.0625
2303400.00	0.0377
2303450.00	0.1857
2303500.00	0.1417
2303550.00	0.1912
2303600.00	0.4438
2303650.00	0.6462
2303700.00	0.9713
2303750.00	1.4252
2303800.00	1.4375
2303850.00	2.1567
2303900.00	2.5871
2303950.00	2.6590
2304000.00	2.8422
2304050.00	3.3708
2304100.00	3.5415
2304150.00	3.7110
2304200.00	3.9133
2304250.00	4.2267
2304300.00	4.5320
2304350.00	4.8338
2304400.00	4.9560
2304450.00	5.0000
2304500.00	5.0000
2304550.00	5.0000
2304600.00	5.0000
2304650.00	5.0000
2304700.00	5.0000
2304750.00	4.9897
2304800.00	4.9312
2304850.00	4.4491
2304900.00	4.0075
2304950.00	3.4992
2305000.00	2.9835
2305050.00	2.4567
2305100.00	1.9175
2305150.00	1.3349
2305200.00	1.1760
2305250.00	0.5567
2305300.00	0.5366
2305350.00	0.2220
2305400.00	0.0330
2305450.00	0.2921
2305500.00	0.0079
2305550.00	0.2342
2305600.00	0.4407
2305650.00	0.7726
2305700.00	0.9628
2305750.00	1.5166
2305800.00	1.4931
2305850.00	2.4660
2305900.00	2.1613
2305950.00	2.9453
2306000.00	3.0114
2306050.00	3.1435
2306100.00	3.4483
2306150.00	3.6289
2306200.00	3.9593
2306250.00	4.0624
2306300.00	4.4571
2306350.00	4.5992
2306400.00	4.6422
2306450.00	4.9661
2306500.00	5.0000
2306550.00	5.0000
2306600.00	5.0000
2306650.00	5.0000
2306700.00	5.0000
2306750.00	4.6855
2306800.00	4.5301
2306850.00	4.2039
2306900.00	3.8044
2306950.00	3.2340
2307000.00	2.5799
2307050.00	2.2865
2307100.00	1.6551
2307150.00	1.2646
2307200.00	0.7002
2307250.00	0.3380
2307300.00	0.0354
2307350.00	0.0000
2307400.00	0.0000
2307450.00	0.0000
2307500.00	0.0000
2307550.00	0.0000
2307600.00	0.0526
2307650.00	0.3735
2307700.00	0.8676
2307750.00	0.8677
2307800.00	1.0974
2307850.00	1.4205
2307900.00	1.7841
2307950.00	2.1081
2308000.00	2.7508
2308050.00	2.8649
2308100.00	2.9739
2308150.00	3.4863
2308200.00	3.4330
2308250.00	3.6900
2308300.00	3.9041
2308350.00	4.2898
2308400.00	4.3427
2308450.00	4.6872
2308500.00	4.6751
2308550.00	4.8003
2308600.00	4.4833
2308650.00	4.4409
2308700.00	4.3156
2308750.00	4.2591
2308800.00	3.8458
2308850.00	3.8291
2308900.00	3.2454
2308950.00	2.8843
2309000.00	2.2613
2309050.00	1.9166
2309100.00	1.0867
2309150.00	0.8491
2309200.00	0.4940
2309250.00	0.1458
2309300.00	0.0000
2309350.00	0.0000
2309400.00	0.0000
2309450.00	0.0000
2309500.00	0.0000
2309550.00	0.0000
2309600.00	0.0000
2309650.00	0.0465
2309700.00	0.3264
2309750.00	0.7842
2309800.00	0.9313
2309850.00	1.4166
2309900.00	1.8078
2309950.00	1.9758
2310000.00	2.4036
2310050.00	2.5630
2310100.00	2.7633
2310150.00	2.9102
2310200.00	3.3976
2310250.00	3.6452
2310300.00	3.9611
2310350.00	4.1678
2310400.00	4.5068
2310450.00	4.3568
2310500.00	4.5987
2310550.00	4.5545
2310600.00	4.7715
2310650.00	4.5050
2310700.00	4.6095
2310750.00	4.2194
2310800.00	4.1326
2310850.00	3.8482
2310900.00	3.1188
2310950.00	2.6977
2311000.00	2.4102
2311050.00	1.9075
2311100.00	1.3746
2311150.00	0.8976
2311200.00	0.4435
2311250.00	0.2399
2311300.00	0.0000
2311350.00	0.0000
2311400.00	0.0000
2311450.00	0.0000
2311500.00	0.0000
2311550.00	0.0000
2311600.00	0.0000
2311650.00	0.2222
2311700.00	0.7182
2311750.00	0.7743
2311800.00	1.4543
2311850.00	1.6316
2311900.00	1.8763
2311950.00	2.2673
2312000.00	2.7374
2312050.00	2.6136
2312100.00	3.2758
2312150.00	3.5686
2312200.00	3.6496
2312250.00	3.9324
2312300.00	4.1985
2312350.00	4.4956
2312400.00	4.5239
2312450.00	4.7841
2312500.00	4.9094
2312550.00	5.0000
2312600.00	5.0000
2312650.00	4.9097
2312700.00	4.8955
2312750.00	4.6069
2312800.00	4.3763
2312850.00	3.9722
2312900.00	3.5226
2312950.00	3.4050
2313000.00	2.8307
2313050.00	2.3111
2313100.00	1.7141
2313150.00	1.3562
2313200.00	0.8185
2313250.00	0.6083
2313300.00	0.3811
2313350.00	0.0891
2313400.00	0.0000
2313450.00	0.0000
2313500.00	0.2125
2313550.00	0.2841
2313600.00	0.2752
2313650.00	0.8130
2313700.00	1.0859
2313750.00	1.3610
2313800.00	1.8653
2313850.00	2.0018
2313900.00	2.3761
2313950.00	2.6958
2314000.00	3.0472
2314050.00	3.2045
2314100.00	3.4308
2314150.00	3.8909
2314200.00	4.1404
2314250.00	4.4284
2314300.00	4.5587
2314350.00	4.5285
2314400.00	4.9416
2314450.00	5.0000
2314500.00	5.0000
2314550.00	5.0000
2314600.00	5.0000
2314650.00	5.0000
2314700.00	5.0000
2314750.00	4.8986
2314800.00	4.6275
2314850.00	4.3441
2314900.00	4.0957
2314950.00	3.5571
2315000.00	2.8669
2315050.00	2.3781
2315100.00	1.8746
2315150.00	1.5051
2315200.00	1.1958
2315250.00	0.8570
2315300.00	0.4132
2315350.00	0.2555
2315400.00	0.3486
2315450.00	0.0000
2315500.00	0.2583
2315550.00	0.3777
2315600.00	0.4738
2315650.00	0.7525
2315700.00	1.0867
2315750.00	1.3059
2315800.00	1.5811
2315850.00	1.8902
2315900.00	2.5118
2315950.00	2.5378
2316000.00	2.9044
2316050.00	3.2510
2316100.00	3.3957
2316150.00	3.6787
2316200.00	3.9780
2316250.00	4.0491
2316300.00	4.1876
2316350.00	4.4897
2316400.00	4.9684
2316450.00	4.8458
2316500.00	5.0000
2316550.00	4.9368
2316600.00	5.0000
2316650.00	5.0000
2316700.00	4.8568
2316750.00	4.6866
2316800.00	4.7200
2316850.00	4.1168
2316900.00	3.6291
2316950.00	2.8380
2317000.00	2.8505
2317050.00	2.0961
2317100.00	1.5757
2317150.00	1.1122
2317200.00	0.9515
2317250.00	0.4050
2317300.00	0.0000
2317350.00	0.0000
2317400.00	0.0000
2317450.00	0.0000
2317500.00	0.0000
2317550.00	0.0000
2317600.00	0.1230
2317650.00	0.3663
2317700.00	0.4997
2317750.00	0.7156
2317800.00	1.2972
2317850.00	1.5442
2317900.00	1.8616
2317950.00	2.2765
2318000.00	2.2416
2318050.00	2.7562
2318100.00	3.0912
2318150.00	3.2420
2318200.00	3.3366
2318250.00	3.6601
2318300.00	3.9065
2318350.00	3.9771
2318400.00	4.3956
2318450.00	4.5067
2318500.00	4.5459
2318550.00	4.8095
2318600.00	4.6386
2318650.00	4.8223
2318700.00	4.4832
2318750.00	4.1959
2318800.00	3.9195
2318850.00	3.6912
2318900.00	3.1408
2318950.00	2.8278
2319000.00	2.2723
2319050.00	1.7668
2319100.00	1.3175
2319150.00	0.9756
2319200.00	0.3688
2319250.00	0.0977
2319300.00	0.0000
2319350.00	0.0000
2319400.00	0.0000
2319450.00	0.0000
2319500.00	0.0000
2319550.00	0.0000
2319600.00	0.0000
2319650.00	0.1023
2319700.00	0.3825
2319750.00	0.7091
2319800.00	0.9870
2319850.00	1.3775
2319900.00	1.3691
2319950.00	2.0654
2320000.00	2.4617
2320050.00	2.5049
2320100.00	2.8701
2320150.00	3.3116
2320200.00	3.3686
2320250.00	3.6463
2320300.00	4.0643
2320350.00	4.3060
2320400.00	4.1314
2320450.00	4.3772
2320500.00	4.6632
2320550.00	4.6966
2320600.00	4.7446
2320650.00	4.3016
2320700.00	4.2654
2320750.00	4.5219
2320800.00	4.1335
2320850.00	3.7459
2320900.00	3.1562
2320950.00	2.8096
2321000.00	2.4504
2321050.00	1.7261
2321100.00	1.3250
2321150.00	0.9998
2321200.00	0.6169
2321250.00	0.1374
2321300.00	0.0476
2321350.00	0.0000
2321400.00	0.0000
2321450.00	0.0000
2321500.00	0.0000
2321550.00	0.0000
2321600.00	0.0494
2321650.00	0.4217
2321700.00	0.6889
2321750.00	0.9138
2321800.00	1.4726
2321850.00	1.3628
2321900.00	1.8659
2321950.00	2.3198
2322000.00	2.5679
2322050.00	2.9533
2322100.00	2.9853
2322150.00	3.3947
2322200.00	3.8261
2322250.00	3.7617
2322300.00	4.1532
2322350.00	4.3439
2322400.00	4.6551
2322450.00	4.8330
2322500.00	4.9330
2322550.00	4.9733
2322600.00	5.0000
2322650.00	4.9780
2322700.00	4.8822
2322750.00	4.8731
2322800.00	4.2907
2322850.00	4.1423
2322900.00	3.5932
2322950.00	3.4976
2323000.00	2.7987
2323050.00	2.1478
2323100.00	1.7912
2323150.00	1.1901
2323200.00	0.8813
2323250.00	0.6855
2323300.00	0.5044
2323350.00	0.2839
2323400.00	0.0427
2323450.00	0.1121
2323500.00	0.2117
2323550.00	0.5299
2323600.00	0.3955
2323650.00	0.9073
2323700.00	0.8897
2323750.00	1.4801
2323800.00	1.5934
2323850.00	1.9169
2323900.00	2.2902
2323950.00	2.5464
2324000.00	2.9931
2324050.00	3.3784
2324100.00	3.2548
2324150.00	3.7531
2324200.00	3.8995
2324250.00	4.3840
2324300.00	4.6793
2324350.00	4.7054
2324400.00	4.8375
2324450.00	4.8938
2324500.00	5.0000
2324550.00	5.0000
2324600.00	5.0000
2324650.00	5.0000
2324700.00	5.0000
2324750.00	4.8812
2324800.00	4.5187
2324850.00	4.0839
2324900.00	3.9126
2324950.00	3.6910
2325000.00	2.8661
2325050.00	2.5845
2325100.00	2.1107
2325150.00	1.6057
2325200.00	1.3387
2325250.00	0.8559
2325300.00	0.6749
2325350.00	0.1215
2325400.00	0.2371
2325450.00	0.3048
2325500.00	0.0891
2325550.00	0.0000
2325600.00	0.3574
2325650.00	0.6677
2325700.00	1.1037
2325750.00	1.2733
2325800.00	1.6580
2325850.00	1.9033
2325900.00	2.2729
2325950.00	2.5827
2326000.00	2.8044
2326050.00	3.2553
2326100.00	3.5867
2326150.00	3.5365
2326200.00	3.9438
2326250.00	3.9793
2326300.00	4.1617
2326350.00	4.7018
2326400.00	5.0000
2326450.00	4.8754
2326500.00	5.0000
2326550.00	5.0000
2326600.00	5.0000
2326650.00	5.0000
2326700.00	4.8018
2326750.00	4.8126
2326800.00	4.3767
2326850.00	3.9774
2326900.00	3.5869
2326950.00	2.9237
2327000.00	2.8395
2327050.00	2.2067
2327100.00	1.6603
2327150.00	1.1207
2327200.00	0.8131
2327250.00	0.5160
2327300.00	0.0867
2327350.00	0.0288
2327400.00	0.0000
2327450.00	0.0000
2327500.00	0.0000
2327550.00	0.0000
2327600.00	0.0000
2327650.00	0.3667
2327700.00	0.6544
2327750.00	0.9241
2327800.00	1.4061
2327850.00	1.6380
2327900.00	1.8736
2327950.00	2.1863
2328000.00	2.4840
2328050.00	2.8121
2328100.00	3.0180
2328150.00	3.2454
2328200.00	3.3464
2328250.00	3.6542
2328300.00	3.9939
2328350.00	4.1891
2328400.00	4.1728
2328450.00	4.4389
2328500.00	4.5114
2328550.00	4.8550
2328600.00	4.7314
2328650.00	4.6964
2328700.00	4.5075
2328750.00	4.2353
2328800.00	3.9770
2328850.00	3.7394
2328900.00	3.2381
2328950.00	2.8709
2329000.00	2.3375
2329050.00	1.8531
2329100.00	1.3641
2329150.00	0.7919
2329200.00	0.3966
2329250.00	0.1846
2329300.00	0.0120
2329350.00	0.0000
2329400.00	0.0000
